timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
12505,281508,281587.3561,294424
12506,281514,281587.3561,294428
12507,281520,281587.3561,294432
12508,281527,281587.3561,294440
12509,281533,281587.3561,294444
12510,281539,281587.3561,294448
12511,281545,281587.3561,294456
12512,281552,281587.3561,294460
12513,281558,281587.3561,294468
12514,281564,281587.3561,294468
12515,281570,281587.3561,294476
12516,281576,281587.3561,294480
12517,281583,281587.3561,294484
12518,281589,281687.3561,294488
12519,281595,281687.3561,294496
12520,281601,281687.3561,294500
12521,281608,281687.3561,294504
12522,281614,281687.3561,294504
12523,281620,281687.3561,294512
12524,281626,281687.3561,294512
12525,281633,281687.3561,294512
12526,281639,281687.3561,294516
12527,281645,281687.3561,294524
12528,281651,281687.3561,294528
12529,281657,281687.3561,294532
12530,281664,281687.3561,294536
12531,281670,281687.3561,294540
12532,281676,281687.3561,294544
12533,281682,281687.3561,294548
12534,281689,281787.3561,294552
12535,281695,281787.3561,294556
12536,281701,281787.3561,294564
12537,281707,281787.3561,294568
12538,281713,281787.3561,294572
12539,281720,281787.3561,294580
12540,281726,281787.3561,294584
12541,281732,281787.3561,294584
12542,281738,281787.3561,294592
12543,281745,281787.3561,294596
12544,281751,281787.3561,294604
12545,281757,281787.3561,294608
12546,281763,281787.3561,294612
12547,281769,281787.3561,294616
12548,281776,281787.3561,294624
12549,281782,281787.3561,294628
12550,281788,281887.3561,294632
12551,281794,281887.3561,294640
12552,281801,281887.3561,294644
12553,281807,281887.3561,294652
12554,281813,281887.3561,294656
12555,281819,281887.3561,294664
12556,281825,281887.3561,294664
12557,281832,281887.3561,294668
12558,281838,281887.3561,294672
12559,281844,281887.3561,294680
12560,281850,281887.3561,294684
12561,281857,281887.3561,294688
12562,281863,281887.3561,294696
12563,281869,281887.3561,294696
12564,281875,281887.3561,294700
12565,281881,281887.3561,294708
12566,281888,281987.3561,294712
12567,281894,281987.3561,294720
12568,281900,281987.3561,294724
12569,281906,281987.3561,294728
12570,281913,281987.3561,294732
12571,281919,281987.3561,294736
12572,281925,281987.3561,294744
12573,281931,281987.3561,294748
12574,281937,281987.3561,294752
12575,281944,281987.3561,294760
12576,281950,281987.3561,294764
12577,281956,281987.3561,294772
12578,281962,281987.3561,294776
12579,281969,281987.3561,294780
12580,281975,281987.3561,294784
12581,281981,281987.3561,294784
12582,281987,281987.3561,294792
12583,281993,282087.3561,294800
12584,282000,282087.3561,294804
12585,282006,282087.3561,294808
12586,282012,282087.3561,294812
12587,282018,282087.3561,294820
12588,282025,282087.3561,294824
12589,282031,282087.3561,294832
12590,282037,282087.3561,294836
12591,282043,282087.3561,294840
12592,282049,282087.3561,294844
12593,282056,282087.3561,294852
12594,282062,282087.3561,294856
12595,282068,282087.3561,294864
12596,282074,282087.3561,294868
12597,282081,282087.3561,294872
12598,282087,282087.3561,294876
12599,282093,282187.3561,294884
12600,282099,282187.3561,294888
12601,282105,282187.3561,294896
12602,282112,282187.3561,294904
12603,282118,282187.3561,294908
12604,282124,282187.3561,294912
12605,282130,282187.3561,294920
12606,282137,282187.3561,294924
12607,282143,282187.3561,294932
12608,282149,282187.3561,294940
12609,282155,282187.3561,294944
12610,282161,282187.3561,294952
12611,282168,282187.3561,294956
12612,282174,282187.3561,294960
12613,282180,282187.3561,294968
12614,282186,282187.3561,294972
12615,282193,282287.3561,294976
12616,282199,282287.3561,294980
12617,282205,282287.3561,294988
12618,282211,282287.3561,294992
12619,282217,282287.3561,294996
12620,282224,282287.3561,295004
12621,282230,282287.3561,295008
12622,282236,282287.3561,295012
12623,282242,282287.3561,295020
12624,282249,282287.3561,295024
12625,282255,282287.3561,295028
12626,282261,282287.3561,295036
12627,282267,282287.3561,295040
12628,282273,282287.3561,295048
12629,282280,282287.3561,295052
12630,282286,282287.3561,295056
12631,282292,282387.3561,295064
12632,282298,282387.3561,295068
12633,282305,282387.3561,295076
12634,282311,282387.3561,295084
12635,282317,282387.3561,295088
12636,282323,282387.3561,295096
12637,282330,282387.3561,295096
12638,282336,282387.3561,295104
12639,282342,282387.3561,295108
12640,282348,282387.3561,295116
12641,282354,282387.3561,295120
12642,282361,282387.3561,295128
12643,282367,282387.3561,295128
12644,282373,282387.3561,295128
12645,282379,282387.3561,295132
12646,282386,282387.3561,295136
12647,282392,282487.3561,295140
12648,282398,282487.3561,295148
12649,282404,282487.3561,295152
12650,282410,282487.3561,295156
12651,282417,282487.3561,295160
12652,282423,282487.3561,295164
12653,282429,282487.3561,295172
12654,282435,282487.3561,295176
12655,282442,282487.3561,295184
12656,282448,282487.3561,295188
12657,282454,282487.3561,295192
12658,282460,282487.3561,295200
12659,282466,282487.3561,295204
12660,282473,282487.3561,295212
12661,282479,282487.3561,295216
12662,282485,282487.3561,295220
12663,282491,282587.3561,295224
12664,282498,282587.3561,295232
12665,282504,282587.3561,295236
12666,282510,282587.3561,295240
12667,282516,282587.3561,295248
12668,282522,282587.3561,295252
12669,282529,282587.3561,295256
12670,282535,282587.3561,295260
12671,282541,282587.3561,295264
12672,282547,282587.3561,295268
12673,282554,282587.3561,295272
12674,282560,282587.3561,295280
12675,282566,282587.3561,295284
12676,282572,282587.3561,295292
12677,282578,282587.3561,295296
12678,282585,282587.3561,295296
12679,282591,282687.3561,295304
12680,282597,282687.3561,295308
12681,282603,282687.3561,295316
12682,282610,282687.3561,295320
12683,282616,282687.3561,295324
12684,282622,282687.3561,295328
12685,282628,282687.3561,295336
12686,282634,282687.3561,295340
12687,282641,282687.3561,295344
12688,282647,282687.3561,295348
12689,282653,282687.3561,295356
12690,282659,282687.3561,295360
12691,282666,282687.3561,295364
12692,282672,282687.3561,295372
12693,282678,282687.3561,295376
12694,282684,282687.3561,295380
12695,282690,282787.3561,295384
12696,282697,282787.3561,295388
12697,282703,282787.3561,295392
12698,282709,282787.3561,295400
12699,282715,282787.3561,295404
12700,282722,282787.3561,295412
12701,282728,282787.3561,295416
12702,282734,282787.3561,295424
12703,282740,282787.3561,295428
12704,282746,282787.3561,295436
12705,282753,282787.3561,295440
12706,282759,282787.3561,295448
12707,282765,282787.3561,295452
12708,282771,282787.3561,295456
12709,282778,282787.3561,295460
12710,282784,282787.3561,295464
12711,282790,282887.3561,295468
12712,282796,282887.3561,295476
12713,282802,282887.3561,295480
12714,282809,282887.3561,295484
12715,282815,282887.3561,295492
12716,282821,282887.3561,295496
12717,282827,282887.3561,295500
12718,282834,282887.3561,295504
12719,282840,282887.3561,295504
12720,282846,282887.3561,295504
12721,282852,282887.3561,295512
12722,282858,282887.3561,295516
12723,282865,282887.3561,295524
12724,282871,282887.3561,295528
12725,282877,282887.3561,295532
12726,282883,282887.3561,295540
12727,282890,282987.3561,295544
12728,282896,282987.3561,295552
12729,282902,282987.3561,295560
12730,282908,282987.3561,295564
12731,282914,282987.3561,295568
12732,282921,282987.3561,295572
12733,282927,282987.3561,295576
12734,282933,282987.3561,295584
12735,282939,282987.3561,295588
12736,282946,282987.3561,295592
12737,282952,282987.3561,295600
12738,282958,282987.3561,295604
12739,282964,282987.3561,295612
12740,282970,282987.3561,295616
12741,282977,282987.3561,295624
12742,282983,282987.3561,295628
12743,282989,283087.3561,295636
12744,282995,283087.3561,295640
12745,283002,283087.3561,295644
12746,283008,283087.3561,295648
12747,283014,283087.3561,295652
12748,283020,283087.3561,295656
12749,283026,283087.3561,295664
12750,283033,283087.3561,295668
12751,283039,283087.3561,295672
12752,283045,283087.3561,295676
12753,283051,283087.3561,295684
12754,283058,283087.3561,295688
12755,283064,283087.3561,295696
12756,283070,283087.3561,295696
12757,283076,283087.3561,295704
12758,283083,283087.3561,295708
12759,283089,283187.3561,295712
12760,283095,283187.3561,295716
12761,283101,283187.3561,295724
12762,283107,283187.3561,295728
12763,283114,283187.3561,295736
12764,283120,283187.3561,295740
12765,283126,283187.3561,295744
12766,283132,283187.3561,295752
12767,283139,283187.3561,295756
12768,283145,283187.3561,295760
12769,283151,283187.3561,295768
12770,283157,283187.3561,295772
12771,283163,283187.3561,295780
12772,283170,283187.3561,295784
12773,283176,283187.3561,295792
12774,283182,283187.3561,295796
12775,283188,283287.3561,295804
12776,283195,283287.3561,295808
12777,283201,283287.3561,295816
12778,283207,283287.3561,295820
12779,283213,283287.3561,295824
12780,283219,283287.3561,295832
12781,283226,283287.3561,295836
12782,283232,283287.3561,295844
12783,283238,283287.3561,295848
12784,283244,283287.3561,295856
12785,283251,283287.3561,295864
12786,283257,283287.3561,295868
12787,283263,283287.3561,295876
12788,283269,283287.3561,295880
12789,283275,283287.3561,295888
12790,283282,283287.3561,295896
12791,283288,283387.3561,295900
12792,283294,283387.3561,295908
12793,283300,283387.3561,295916
12794,283307,283387.3561,295920
12795,283313,283387.3561,295928
12796,283319,283387.3561,295932
12797,283325,283387.3561,295940
12798,283331,283387.3561,295948
12799,283338,283387.3561,295952
12800,283344,283387.3561,295960
12801,283350,283387.3561,295968
12802,283356,283387.3561,295972
12803,283363,283387.3561,295980
12804,283369,283387.3561,295984
12805,283375,283387.3561,295992
12806,283381,283387.3561,296000
12807,283387,283487.3561,296004
12808,283394,283487.3561,296012
12809,283400,283487.3561,296016
12810,283406,283487.3561,296024
12811,283412,283487.3561,296032
12812,283419,283487.3561,296036
12813,283425,283487.3561,296044
12814,283431,283487.3561,296052
12815,283437,283487.3561,296056
12816,283443,283487.3561,296064
12817,283450,283487.3561,296072
12818,283456,283487.3561,296076
12819,283462,283487.3561,296084
12820,283468,283487.3561,296088
12821,283475,283487.3561,296096
12822,283481,283487.3561,296104
12823,283487,283487.3561,296108
12824,283493,283587.3561,296116
12825,283499,283587.3561,296124
12826,283506,283587.3561,296128
12827,283512,283587.3561,296136
12828,283518,283587.3561,296140
12829,283524,283587.3561,296148
12830,283531,283587.3561,296156
12831,283537,283587.3561,296160
12832,283543,283587.3561,296168
12833,283549,283587.3561,296176
12834,283555,283587.3561,296180
12835,283562,283587.3561,296188
12836,283568,283587.3561,296196
12837,283574,283587.3561,296200
12838,283580,283587.3561,296208
12839,283587,283587.3561,296216
12840,283593,283687.3561,296220
12841,283599,283687.3561,296228
12842,283605,283687.3561,296232
12843,283611,283687.3561,296240
12844,283618,283687.3561,296248
12845,283624,283687.3561,296252
12846,283630,283687.3561,296260
12847,283636,283687.3561,296268
12848,283643,283687.3561,296272
12849,283649,283687.3561,296280
12850,283655,283687.3561,296284
12851,283661,283687.3561,296292
12852,283667,283687.3561,296300
12853,283674,283687.3561,296304
12854,283680,283687.3561,296312
12855,283686,283687.3561,296316
12856,283692,283787.3561,296324
12857,283699,283787.3561,296328
12858,283705,283787.3561,296336
12859,283711,283787.3561,296344
12860,283717,283787.3561,296348
12861,283723,283787.3561,296356
12862,283730,283787.3561,296364
12863,283736,283787.3561,296368
12864,283742,283787.3561,296376
12865,283748,283787.3561,296380
12866,283755,283787.3561,296388
12867,283761,283787.3561,296392
12868,283767,283787.3561,296400
12869,283773,283787.3561,296408
12870,283779,283787.3561,296412
12871,283786,283787.3561,296420
12872,283792,283887.3561,296428
12873,283798,283887.3561,296432
12874,283804,283887.3561,296440
12875,283811,283887.3561,296444
12876,283817,283887.3561,296452
12877,283823,283887.3561,296460
12878,283829,283887.3561,296464
12879,283836,283887.3561,296472
12880,283842,283887.3561,296476
12881,283848,283887.3561,296484
12882,283854,283887.3561,296492
12883,283860,283887.3561,296496
12884,283867,283887.3561,296504
12885,283873,283887.3561,296508
12886,283879,283887.3561,296516
12887,283885,283887.3561,296524
12888,283892,283987.3561,296528
12889,283898,283987.3561,296536
12890,283904,283987.3561,296540
12891,283910,283987.3561,296548
12892,283916,283987.3561,296552
12893,283923,283987.3561,296560
12894,283929,283987.3561,296568
12895,283935,283987.3561,296572
12896,283941,283987.3561,296580
12897,283948,283987.3561,296584
12898,283954,283987.3561,296592
12899,283960,283987.3561,296600
12900,283966,283987.3561,296604
12901,283972,283987.3561,296612
12902,283979,283987.3561,296616
12903,283985,283987.3561,296624
12904,283991,284087.3561,296632
12905,283997,284087.3561,296636
12906,284004,284087.3561,296644
12907,284010,284087.3561,296648
12908,284016,284087.3561,296656
12909,284022,284087.3561,296664
12910,284028,284087.3561,296668
12911,284035,284087.3561,296676
12912,284041,284087.3561,296680
12913,284047,284087.3561,296688
12914,284053,284087.3561,296692
12915,284060,284087.3561,296700
12916,284066,284087.3561,296708
12917,284072,284087.3561,296712
12918,284078,284087.3561,296720
12919,284084,284087.3561,296728
12920,284091,284187.3561,296732
12921,284097,284187.3561,296740
12922,284103,284187.3561,296744
12923,284109,284187.3561,296752
12924,284116,284187.3561,296760
12925,284122,284187.3561,296764
12926,284128,284187.3561,296772
12927,284134,284187.3561,296780
12928,284140,284187.3561,296784
12929,284147,284187.3561,296792
12930,284153,284187.3561,296796
12931,284159,284187.3561,296804
12932,284165,284187.3561,296812
12933,284172,284187.3561,296816
12934,284178,284187.3561,296824
12935,284184,284187.3561,296832
12936,284190,284287.3561,296836
12937,284196,284287.3561,296844
12938,284203,284287.3561,296852
12939,284209,284287.3561,296856
12940,284215,284287.3561,296864
12941,284221,284287.3561,296868
12942,284228,284287.3561,296876
12943,284234,284287.3561,296884
12944,284240,284287.3561,296888
12945,284246,284287.3561,296896
12946,284252,284287.3561,296900
12947,284259,284287.3561,296908
12948,284265,284287.3561,296916
12949,284271,284287.3561,296920
12950,284277,284287.3561,296928
12951,284284,284287.3561,296936
12952,284290,284387.3561,296940
12953,284296,284387.3561,296948
12954,284302,284387.3561,296952
12955,284308,284387.3561,296960
12956,284315,284387.3561,296968
12957,284321,284387.3561,296972
12958,284327,284387.3561,296980
12959,284333,284387.3561,296984
12960,284340,284387.3561,296992
12961,284346,284387.3561,297000
12962,284352,284387.3561,297004
12963,284358,284387.3561,297012
12964,284364,284387.3561,297016
12965,284371,284387.3561,297024
12966,284377,284387.3561,297028
12967,284383,284387.3561,297036
12968,284389,284487.3561,297044
12969,284396,284487.3561,297048
12970,284402,284487.3561,297056
12971,284408,284487.3561,297060
12972,284414,284487.3561,297068
12973,284420,284487.3561,297076
12974,284427,284487.3561,297080
12975,284433,284487.3561,297088
12976,284439,284487.3561,297092
12977,284445,284487.3561,297100
12978,284452,284487.3561,297108
12979,284458,284487.3561,297112
12980,284464,284487.3561,297120
