current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
[63753.91123957],[68.14879376],[0.26970436],[63722.06003333]
[63753.91123957],[72.5407027],[0.26970436],[63726.45194228]
[63753.91123957],[76.93261165],[0.26970436],[63730.84385123]
[63753.91123957],[81.3245206],[0.26970436],[63735.23576018]
[63753.91123957],[85.71642955],[0.26970436],[63739.62766913]
[63753.91123957],[90.1083385],[0.26970436],[63744.01957808]
[63753.91123957],[94.50024745],[0.26970436],[63748.41148702]
[63753.91123957],[98.8921564],[0.26970436],[63752.80339597]
[63853.91123957],[96.71593465],[0.27036117],[63757.19530492]
[63853.91123957],[7.6759743],[0.27036117],[63761.58721387]
[63853.91123957],[12.06788325],[0.27036117],[63765.97912282]
[63853.91123957],[16.45979219],[0.27036117],[63770.37103177]
[63853.91123957],[20.85170114],[0.27036117],[63774.76294072]
[63853.91123957],[25.24361009],[0.27036117],[63779.15484967]
[63853.91123957],[29.63551904],[0.27036117],[63783.54675862]
[63853.91123957],[34.02742799],[0.27036117],[63787.93866757]
[63853.91123957],[38.41933694],[0.27036117],[63792.33057651]
[63853.91123957],[42.81124589],[0.27036117],[63796.72248546]
[63853.91123957],[47.20315484],[0.27036117],[63801.11439441]
[63853.91123957],[51.59506379],[0.27036117],[63805.50630336]
[63853.91123957],[55.98697274],[0.27036117],[63809.89821231]
[63853.91123957],[60.37888169],[0.27036117],[63814.29012126]
[63853.91123957],[64.77079063],[0.27036117],[63818.68203021]
[63853.91123957],[69.16269958],[0.27036117],[63823.07393916]
[63853.91123957],[73.55460853],[0.27036117],[63827.46584811]
[63853.91123957],[77.94651748],[0.27036117],[63831.85775706]
[63853.91123957],[82.33842643],[0.27036117],[63836.249666]
[63853.91123957],[86.73033538],[0.27036117],[63840.64157495]
[63853.91123957],[91.12224433],[0.27036117],[63845.0334839]
[63853.91123957],[95.51415328],[0.27036117],[63849.42539285]
[63853.91123957],[99.90606223],[0.27036117],[63853.8173018]
[63953.91123957],[95.70202882],[0.27122077],[63858.20921075]
[63953.91123957],[8.68988012],[0.27122077],[63862.6011197]
[63953.91123957],[13.08178907],[0.27122077],[63866.99302865]
[63953.91123957],[17.47369802],[0.27122077],[63871.3849376]
[63953.91123957],[21.86560697],[0.27122077],[63875.77684655]
[63953.91123957],[26.25751592],[0.27122077],[63880.1687555]
[63953.91123957],[30.64942487],[0.27122077],[63884.56066444]
[63953.91123957],[35.04133382],[0.27122077],[63888.95257339]
[63953.91123957],[39.43324277],[0.27122077],[63893.34448234]
[63953.91123957],[43.82515172],[0.27122077],[63897.73639129]
[63953.91123957],[48.21706067],[0.27122077],[63902.12830024]
[63953.91123957],[52.60896961],[0.27122077],[63906.52020919]
[63953.91123957],[57.00087856],[0.27122077],[63910.91211814]
[63953.91123957],[61.39278751],[0.27122077],[63915.30402709]
[63953.91123957],[65.78469646],[0.27122077],[63919.69593604]
[63953.91123957],[70.17660541],[0.27122077],[63924.08784499]
[63953.91123957],[74.56851436],[0.27122077],[63928.47975393]
[63953.91123957],[78.96042331],[0.27122077],[63932.87166288]
[63953.91123957],[83.35233226],[0.27122077],[63937.26357183]
[63953.91123957],[87.74424121],[0.27122077],[63941.65548078]
[63953.91123957],[92.13615016],[0.27122077],[63946.04738973]
[63953.91123957],[96.52805911],[0.27122077],[63950.43929868]
[64053.91123957],[99.08003195],[0.27140476],[63954.83120763]
[64053.91123957],[5.311877],[0.27140476],[63959.22311658]
[64053.91123957],[9.70378595],[0.27140476],[63963.61502553]
[64053.91123957],[14.0956949],[0.27140476],[63968.00693448]
[64053.91123957],[18.48760385],[0.27140476],[63972.39884342]
[64053.91123957],[22.8795128],[0.27140476],[63976.79075237]
[64053.91123957],[27.27142175],[0.27140476],[63981.18266132]
[64053.91123957],[31.6633307],[0.27140476],[63985.57457027]
[64053.91123957],[36.05523965],[0.27140476],[63989.96647922]
[64053.91123957],[40.4471486],[0.27140476],[63994.35838817]
[64053.91123957],[44.83905754],[0.27140476],[63998.75029712]
[64053.91123957],[49.23096649],[0.27140476],[64003.14220607]
[64053.91123957],[53.62287544],[0.27140476],[64007.53411502]
[64053.91123957],[58.01478439],[0.27140476],[64011.92602397]
[64053.91123957],[62.40669334],[0.27140476],[64016.31793292]
[64053.91123957],[66.79860229],[0.27140476],[64020.70984186]
[64053.91123957],[71.19051124],[0.27140476],[64025.10175081]
[64053.91123957],[75.58242019],[0.27140476],[64029.49365976]
[64053.91123957],[79.97432914],[0.27140476],[64033.88556871]
[64053.91123957],[84.36623809],[0.27140476],[64038.27747766]
[64053.91123957],[88.75814703],[0.27140476],[64042.66938661]
[64053.91123957],[93.15005598],[0.27140476],[64047.06129556]
[64053.91123957],[97.54196493],[0.27140476],[64051.45320451]
[64153.91123957],[98.06612612],[0.27179154],[64055.84511346]
[64153.91123957],[6.32578283],[0.27179154],[64060.23702241]
[64153.91123957],[10.71769178],[0.27179154],[64064.62893135]
[64153.91123957],[15.10960073],[0.27179154],[64069.0208403]
[64153.91123957],[19.50150968],[0.27179154],[64073.41274925]
[64153.91123957],[23.89341863],[0.27179154],[64077.8046582]
[64153.91123957],[28.28532758],[0.27179154],[64082.19656715]
[64153.91123957],[32.67723653],[0.27179154],[64086.5884761]
[64153.91123957],[37.06914547],[0.27179154],[64090.98038505]
[64153.91123957],[41.46105442],[0.27179154],[64095.372294]
[64153.91123957],[45.85296337],[0.27179154],[64099.76420295]
[64153.91123957],[50.24487232],[0.27179154],[64104.1561119]
[64153.91123957],[54.63678127],[0.27179154],[64108.54802084]
[64153.91123957],[59.02869022],[0.27179154],[64112.93992979]
[64153.91123957],[63.42059917],[0.27179154],[64117.33183874]
[64153.91123957],[67.81250812],[0.27179154],[64121.72374769]
[64153.91123957],[72.20441707],[0.27179154],[64126.11565664]
[64153.91123957],[76.59632602],[0.27179154],[64130.50756559]
[64153.91123957],[80.98823496],[0.27179154],[64134.89947454]
[64153.91123957],[85.38014391],[0.27179154],[64139.29138349]
[64153.91123957],[89.77205286],[0.27179154],[64143.68329244]
[64153.91123957],[94.16396181],[0.27179154],[64148.07520139]
[64153.91123957],[98.55587076],[0.27179154],[64152.46711034]
[64253.91123957],[97.05222029],[0.27238109],[64156.85901928]
[64253.91123957],[7.33968866],[0.27238109],[64161.25092823]
[64253.91123957],[11.73159761],[0.27238109],[64165.64283718]
[64253.91123957],[16.12350656],[0.27238109],[64170.03474613]
[64253.91123957],[20.51541551],[0.27238109],[64174.42665508]
[64253.91123957],[24.90732446],[0.27238109],[64178.81856403]
[64253.91123957],[29.2992334],[0.27238109],[64183.21047298]
[64253.91123957],[33.69114235],[0.27238109],[64187.60238193]
[64253.91123957],[38.0830513],[0.27238109],[64191.99429088]
[64253.91123957],[42.47496025],[0.27238109],[64196.38619983]
[64253.91123957],[46.8668692],[0.27238109],[64200.77810877]
[64253.91123957],[51.25877815],[0.27238109],[64205.17001772]
[64253.91123957],[55.6506871],[0.27238109],[64209.56192667]
[64253.91123957],[60.04259605],[0.27238109],[64213.95383562]
[64253.91123957],[64.434505],[0.27238109],[64218.34574457]
[64253.91123957],[68.82641395],[0.27238109],[64222.73765352]
[64253.91123957],[73.21832289],[0.27238109],[64227.12956247]
[64253.91123957],[77.61023184],[0.27238109],[64231.52147142]
[64253.91123957],[82.00214079],[0.27238109],[64235.91338037]
[64253.91123957],[86.39404974],[0.27238109],[64240.30528932]
[64253.91123957],[90.78595869],[0.27238109],[64244.69719826]
[64253.91123957],[95.17786764],[0.27238109],[64249.08910721]
[64253.91123957],[99.56977659],[0.27238109],[64253.48101616]
[64353.91123957],[96.03831446],[0.27317343],[64257.87292511]
[64353.91123957],[8.35359449],[0.27317343],[64262.26483406]
[64353.91123957],[12.74550344],[0.27317343],[64266.65674301]
[64353.91123957],[17.13741238],[0.27317343],[64271.04865196]
[64353.91123957],[21.52932133],[0.27317343],[64275.44056091]
[64353.91123957],[25.92123028],[0.27317343],[64279.83246986]
[64353.91123957],[30.31313923],[0.27317343],[64284.22437881]
[64353.91123957],[34.70504818],[0.27317343],[64288.61628776]
[64353.91123957],[39.09695713],[0.27317343],[64293.0081967]
[64353.91123957],[43.48886608],[0.27317343],[64297.40010565]
[64353.91123957],[47.88077503],[0.27317343],[64301.7920146]
[64353.91123957],[52.27268398],[0.27317343],[64306.18392355]
[64353.91123957],[56.66459293],[0.27317343],[64310.5758325]
[64353.91123957],[61.05650188],[0.27317343],[64314.96774145]
